row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes
302,I-N803,I-Not-Robot,2-01-7,tob36.21,"I-Not-Robot:2-01-7--Cmp Program-1",2-01-7,Other,released,in_review,67TVQ,2026-12-24,approved,approval_step," "
303,I-N803,I-Not-Robot,2-01-7,tob36.22,"I-Not-Robot:2-01-7--Cmp Program-2",2-01-7,Internal,released,in_review,79RNJ,2014-6-10,pending,review_step,"Public Domain. No Support"
304,I-N803,I-Not-Robot,2-01-7,tob36.23,"I-Not-Robot:2-01-7--Cmp Program-3",2-01-7,"Open Source",released,approved,78EDA,2027-9-27,pending,inspection_step,"Public Domain. No Support"
305,I-N803,I-Not-Robot,2-01-7,tob36.24,"I-Not-Robot:2-01-7--Cmp Program-4",2-01-7,Other,released,approved,92WGJ,2014-3-19,pending,review_step," "
306,I-N803,I-Not-Robot,2-01-7,tob36.25,"I-Not-Robot:2-01-7--Cmp Program-5",2-01-7,"Open Source",released,pending,51ZNQ,2004-9-10,pending,approval_step,"Public Domain. No Support"
307,I-N803,I-Not-Robot,2-01-7,tob36.26,"I-Not-Robot:2-01-7--Cmp Program-6",2-01-7,Internal,released,released,22VIW,2016-8-8,pending,review_step," "
308,I-N803,I-Not-Robot,2-01-7,tob36.27,"I-Not-Robot:2-01-7--Cmp Program-7",2-01-7,Other,released,in_review,54EXA,2023-8-27,pending,inspection_step," "
309,I-N803,I-Not-Robot,2-01-7,tob36.28,"I-Not-Robot:2-01-7--Cmp Program-8",2-01-7,"Open Source",released,released,29XVN,2024-10-4,submitted,review_step," "
310,I-N803,I-Not-Robot,2-01-7,tob36.29,"I-Not-Robot:2-01-7--Cmp Program-9",2-01-7,Commercial,released,released,34HHY,2024-11-30,approved,approval_step," "
311,I-N803,I-Not-Robot,2-01-7,tob36.210,"I-Not-Robot:2-01-7--Cmp Program-10",2-01-7,"Open Source",released,released,94XSR,2030-2-13,submitted,inspection_step," "
312,I-N803,I-Not-Robot,2-01-7,tob36.211,"I-Not-Robot:2-01-7--Cmp Program-11",2-01-7,"Open Source",released,released,82QYG,2018-9-8,pending,inspection_step,"Open Source. No commercial support"
313,I-N803,I-Not-Robot,2-01-7,tob36.212,"I-Not-Robot:2-01-7--Cmp Program-12",2-01-7,Internal,released,approved,40TYH,2008-10-27,approved,approval_step," "
314,I-N803,I-Not-Robot,2-01-7,tob36.213,"I-Not-Robot:2-01-7--Cmp Program-13",2-01-7,Other,released,released,83ITN,2009-6-6,pending,inspection_step," "
315,I-N803,I-Not-Robot,2-01-7,tob36.214,"I-Not-Robot:2-01-7--Cmp Program-14",2-01-7,Internal,released,in_review,51GWZ,2011-8-29,submitted,review_step," "
316,I-N803,I-Not-Robot,2-01-7,tob36.215,"I-Not-Robot:2-01-7--Cmp Program-15",2-01-7,Commercial,released,in_review,26ZSW,2005-3-6,pending,approval_step,"Public Domain. No Support"
317,I-N803,I-Not-Robot,2-01-7,tob36.216,"I-Not-Robot:2-01-7--Cmp Program-16",2-01-7,Other,released,released,98HDT,2002-11-6,submitted,review_step," "
318,I-N803,I-Not-Robot,2-01-7,tob36.217,"I-Not-Robot:2-01-7--Cmp Program-17",2-01-7,Internal,released,submitted,12CDX,2004-12-19,pending,review_step,"Public Domain. No Support"
319,I-N803,I-Not-Robot,2-01-7,tob36.218,"I-Not-Robot:2-01-7--Cmp Program-18",2-01-7,Commercial,released,pending,67NUW,2020-5-5,pending,approval_step,"Public Domain. No Support"
320,I-N803,I-Not-Robot,2-01-7,tob36.219,"I-Not-Robot:2-01-7--Cmp Program-19",2-01-7,"Open Source",released,pending,10KPD,2002-5-31,approved,inspection_step," "
321,Tre868,Tremubob,a.b.0,bob28.70,"Tremubob:a.b.0--Cmp Program-0",a.b.0,Commercial,cancelled,submitted,62GPD,2020-8-2,approved,approval_step," "
322,Tre868,Tremubob,a.b.0,bob28.71,"Tremubob:a.b.0--Cmp Program-1",a.b.0,Commercial,cancelled,released,39SFC,2023-10-28,pending,approval_step," "
323,Tre868,Tremubob,a.b.0,bob28.72,"Tremubob:a.b.0--Cmp Program-2",a.b.0,Internal,cancelled,approved,26YFB,2002-10-20,approved,review_step," "
324,Tre868,Tremubob,a.b.0,bob28.73,"Tremubob:a.b.0--Cmp Program-3",a.b.0,"Open Source",cancelled,pending,69JTJ,2012-8-11,pending,approval_step," "
325,Tre868,Tremubob,a.b.0,bob28.74,"Tremubob:a.b.0--Cmp Program-4",a.b.0,Commercial,cancelled,submitted,14TFC,2005-5-12,pending,inspection_step,"Open Source. No commercial support"
326,Tre868,Tremubob,a.b.0,bob28.75,"Tremubob:a.b.0--Cmp Program-5",a.b.0,Internal,cancelled,approved,89IEW,2028-3-6,approved,inspection_step," "
327,Tre868,Tremubob,a.b.0,bob28.76,"Tremubob:a.b.0--Cmp Program-6",a.b.0,Other,cancelled,approved,25MYI,2014-12-16,approved,approval_step," "
328,Tre868,Tremubob,a.b.0,bob28.77,"Tremubob:a.b.0--Cmp Program-7",a.b.0,Commercial,cancelled,released,51JSJ,2013-8-26,approved,inspection_step," "
329,Tre868,Tremubob,a.b.0,bob28.78,"Tremubob:a.b.0--Cmp Program-8",a.b.0,Other,cancelled,pending,51ODK,2027-5-3,approved,review_step,"Public Domain. No Support"
330,Tre868,Tremubob,a.b.0,bob28.79,"Tremubob:a.b.0--Cmp Program-9",a.b.0,"Open Source",cancelled,in_review,62EKX,2009-1-28,pending,approval_step," "
331,Tre868,Tremubob,a.b.0,bob28.710,"Tremubob:a.b.0--Cmp Program-10",a.b.0,Internal,cancelled,submitted,44APO,2007-8-11,pending,inspection_step,"Open Source. No commercial support"
332,Tre868,Tremubob,a.b.0,bob28.711,"Tremubob:a.b.0--Cmp Program-11",a.b.0,"Open Source",cancelled,in_review,90XVS,2017-5-22,approved,inspection_step,"Open Source. No commercial support"
333,Tre868,Tremubob,a.b.0,bob28.712,"Tremubob:a.b.0--Cmp Program-12",a.b.0,Internal,cancelled,submitted,60FEG,2003-6-23,approved,approval_step," "
334,Tre868,Tremubob,a.b.0,bob28.713,"Tremubob:a.b.0--Cmp Program-13",a.b.0,Commercial,cancelled,released,73SRO,2017-1-14,approved,inspection_step," "
335,Tre868,Tremubob,a.b.0,bob28.714,"Tremubob:a.b.0--Cmp Program-14",a.b.0,Internal,cancelled,in_review,13OYC,2015-9-1,submitted,review_step," "
336,Tre868,Tremubob,a.b.0,bob28.715,"Tremubob:a.b.0--Cmp Program-15",a.b.0,Commercial,cancelled,submitted,77GEH,2014-7-31,submitted,inspection_step,"Public Domain. No Support"
337,Tre868,Tremubob,a.b.0,bob28.716,"Tremubob:a.b.0--Cmp Program-16",a.b.0,Other,cancelled,pending,24CVE,2029-8-8,submitted,inspection_step," "
338,Tre868,Tremubob,a.b.0,bob28.717,"Tremubob:a.b.0--Cmp Program-17",a.b.0,Internal,cancelled,released,87YPA,2017-6-29,submitted,inspection_step," "
339,Tre868,Tremubob,a.b.0,bob28.718,"Tremubob:a.b.0--Cmp Program-18",a.b.0,Other,cancelled,pending,91VBL,2003-10-8,submitted,inspection_step," "
340,Tre868,Tremubob,a.b.0,bob28.719,"Tremubob:a.b.0--Cmp Program-19",a.b.0,"Open Source",cancelled,submitted,24JTO,2022-10-7,approved,review_step," "
341,Tre199,Tremubob,a.b.1,bob28.70,"Tremubob:a.b.1--Cmp Program-0",a.b.1,"Open Source",cancelled,released,97TLL,2030-6-1,pending,approval_step," "
342,Tre199,Tremubob,a.b.1,bob28.71,"Tremubob:a.b.1--Cmp Program-1",a.b.1,Internal,cancelled,submitted,98THH,2017-10-12,submitted,approval_step," "
343,Tre199,Tremubob,a.b.1,bob28.72,"Tremubob:a.b.1--Cmp Program-2",a.b.1,"Open Source",cancelled,approved,67TRC,2023-12-30,submitted,approval_step," "
344,Tre199,Tremubob,a.b.1,bob28.73,"Tremubob:a.b.1--Cmp Program-3",a.b.1,Internal,cancelled,approved,81OAX,2028-11-30,approved,approval_step," "
345,Tre199,Tremubob,a.b.1,bob28.74,"Tremubob:a.b.1--Cmp Program-4",a.b.1,Internal,cancelled,released,26RVQ,2012-3-29,approved,inspection_step,"Open Source. No commercial support"
346,Tre199,Tremubob,a.b.1,bob28.75,"Tremubob:a.b.1--Cmp Program-5",a.b.1,Other,cancelled,submitted,37GMO,2025-12-6,submitted,review_step," "
347,Tre199,Tremubob,a.b.1,bob28.76,"Tremubob:a.b.1--Cmp Program-6",a.b.1,Internal,cancelled,released,99TEN,2005-7-27,approved,inspection_step," "
348,Tre199,Tremubob,a.b.1,bob28.77,"Tremubob:a.b.1--Cmp Program-7",a.b.1,Commercial,cancelled,submitted,23WLZ,2030-3-8,pending,review_step," "
349,Tre199,Tremubob,a.b.1,bob28.78,"Tremubob:a.b.1--Cmp Program-8",a.b.1,"Open Source",cancelled,approved,20ERI,2024-11-2,submitted,inspection_step," "
350,Tre199,Tremubob,a.b.1,bob28.79,"Tremubob:a.b.1--Cmp Program-9",a.b.1,Other,cancelled,approved,34VUR,2010-2-10,submitted,inspection_step," "
351,Tre199,Tremubob,a.b.1,bob28.710,"Tremubob:a.b.1--Cmp Program-10",a.b.1,"Open Source",cancelled,submitted,97WMY,2013-3-15,approved,approval_step," "
352,Tre199,Tremubob,a.b.1,bob28.711,"Tremubob:a.b.1--Cmp Program-11",a.b.1,Internal,cancelled,in_review,89IVE,2027-5-18,approved,review_step,"Open Source. No commercial support"
353,Tre199,Tremubob,a.b.1,bob28.712,"Tremubob:a.b.1--Cmp Program-12",a.b.1,Other,cancelled,in_review,70EGY,2007-11-3,approved,approval_step," "
354,Tre199,Tremubob,a.b.1,bob28.713,"Tremubob:a.b.1--Cmp Program-13",a.b.1,Internal,cancelled,pending,46CBY,2000-9-28,approved,approval_step,"Open Source. No commercial support"
355,Tre199,Tremubob,a.b.1,bob28.714,"Tremubob:a.b.1--Cmp Program-14",a.b.1,Other,cancelled,in_review,40SDX,2017-10-17,submitted,inspection_step," "
356,Tre199,Tremubob,a.b.1,bob28.715,"Tremubob:a.b.1--Cmp Program-15",a.b.1,Commercial,cancelled,submitted,54SAR,2028-5-14,pending,review_step," "
357,Tre199,Tremubob,a.b.1,bob28.716,"Tremubob:a.b.1--Cmp Program-16",a.b.1,Internal,cancelled,submitted,60AVQ,2019-5-16,approved,review_step," "
358,Tre199,Tremubob,a.b.1,bob28.717,"Tremubob:a.b.1--Cmp Program-17",a.b.1,Other,cancelled,released,30IXI,2003-11-7,pending,approval_step,"Public Domain. No Support"
359,Tre199,Tremubob,a.b.1,bob28.718,"Tremubob:a.b.1--Cmp Program-18",a.b.1,Other,cancelled,pending,57DCG,2004-3-9,approved,approval_step," "
360,Tre199,Tremubob,a.b.1,bob28.719,"Tremubob:a.b.1--Cmp Program-19",a.b.1,Internal,cancelled,approved,77EFN,2013-6-15,approved,inspection_step,"Public Domain. No Support"
361,Gon312,Gonkulator,8.5.0,rot95.50,"Gonkulator:8.5.0--Cmp Program-0",A0,Commercial,"in progress",released,28OVU,2014-12-16,submitted,review_step,"Open Source. No commercial support"
362,Gon312,Gonkulator,8.5.0,rot95.51,"Gonkulator:8.5.0--Cmp Program-1",A0,Other,"in progress",approved,61NJT,2030-11-19,pending,approval_step,"Open Source. No commercial support"
363,Gon312,Gonkulator,8.5.0,rot95.52,"Gonkulator:8.5.0--Cmp Program-2",A0,Internal,"in progress",submitted,75FJK,2014-9-2,submitted,approval_step,"Public Domain. No Support"
364,Gon312,Gonkulator,8.5.0,rot95.53,"Gonkulator:8.5.0--Cmp Program-3",A0,Other,"in progress",pending,84FMX,2015-6-3,submitted,review_step," "
365,Gon312,Gonkulator,8.5.0,rot95.54,"Gonkulator:8.5.0--Cmp Program-4",A0,"Open Source","in progress",approved,75UNL,2022-3-15,pending,review_step," "
366,Gon312,Gonkulator,8.5.0,rot95.55,"Gonkulator:8.5.0--Cmp Program-5",A0,Commercial,"in progress",approved,19KHF,2010-10-24,pending,review_step,"Open Source. No commercial support"
367,Gon312,Gonkulator,8.5.0,rot95.56,"Gonkulator:8.5.0--Cmp Program-6",A0,Internal,"in progress",in_review,49MRD,2016-7-21,approved,review_step," "
368,Gon312,Gonkulator,8.5.0,rot95.57,"Gonkulator:8.5.0--Cmp Program-7",A0,Other,"in progress",in_review,22AUA,2008-6-23,pending,approval_step," "
369,Gon312,Gonkulator,8.5.0,rot95.58,"Gonkulator:8.5.0--Cmp Program-8",A0,Internal,"in progress",pending,85VTQ,2029-4-9,submitted,inspection_step,"Public Domain. No Support"
370,Gon312,Gonkulator,8.5.0,rot95.59,"Gonkulator:8.5.0--Cmp Program-9",A0,Commercial,"in progress",in_review,16QGF,2008-5-13,approved,inspection_step,"Open Source. No commercial support"
371,Gon312,Gonkulator,8.5.0,rot95.510,"Gonkulator:8.5.0--Cmp Program-10",A0,Commercial,"in progress",approved,14ZCQ,2015-10-7,submitted,review_step," "
372,Gon312,Gonkulator,8.5.0,rot95.511,"Gonkulator:8.5.0--Cmp Program-11",A0,Internal,"in progress",approved,83TCU,2017-12-25,approved,inspection_step," "
373,Gon312,Gonkulator,8.5.0,rot95.512,"Gonkulator:8.5.0--Cmp Program-12",A0,"Open Source","in progress",in_review,15BEQ,2017-12-28,approved,review_step," "
374,Gon312,Gonkulator,8.5.0,rot95.513,"Gonkulator:8.5.0--Cmp Program-13",A0,Internal,"in progress",released,87COY,2008-8-25,submitted,review_step," "
375,Gon312,Gonkulator,8.5.0,rot95.514,"Gonkulator:8.5.0--Cmp Program-14",A0,"Open Source","in progress",released,64WAS,2026-8-1,approved,inspection_step," "
376,Gon312,Gonkulator,8.5.0,rot95.515,"Gonkulator:8.5.0--Cmp Program-15",A0,Internal,"in progress",in_review,84WHO,2029-7-1,pending,review_step,"Public Domain. No Support"
377,Gon312,Gonkulator,8.5.0,rot95.516,"Gonkulator:8.5.0--Cmp Program-16",A0,Commercial,"in progress",approved,53KQT,2023-4-9,approved,inspection_step," "
378,Gon312,Gonkulator,8.5.0,rot95.517,"Gonkulator:8.5.0--Cmp Program-17",A0,Commercial,"in progress",in_review,50JBS,2026-6-31,submitted,review_step," "
379,Gon312,Gonkulator,8.5.0,rot95.518,"Gonkulator:8.5.0--Cmp Program-18",A0,Commercial,"in progress",in_review,99SCU,2001-4-2,approved,inspection_step," "
380,Gon312,Gonkulator,8.5.0,rot95.519,"Gonkulator:8.5.0--Cmp Program-19",A0,Other,"in progress",pending,93PZK,2015-10-28,submitted,approval_step," "
381,Gon408,Gonkulator,8.5.1,rot95.50,"Gonkulator:8.5.1--Cmp Program-0",A1,"Open Source","in progress",approved,32PBV,2006-12-13,submitted,review_step," "
382,Gon408,Gonkulator,8.5.1,rot95.51,"Gonkulator:8.5.1--Cmp Program-1",A1,"Open Source","in progress",released,50JOX,2012-5-30,pending,inspection_step," "
383,Gon408,Gonkulator,8.5.1,rot95.52,"Gonkulator:8.5.1--Cmp Program-2",A1,"Open Source","in progress",approved,11NHM,2025-12-31,pending,approval_step," "
384,Gon408,Gonkulator,8.5.1,rot95.53,"Gonkulator:8.5.1--Cmp Program-3",A1,Other,"in progress",pending,85QBD,2010-10-23,submitted,review_step," "
385,Gon408,Gonkulator,8.5.1,rot95.54,"Gonkulator:8.5.1--Cmp Program-4",A1,"Open Source","in progress",released,29QZV,2025-12-8,approved,review_step," "
386,Gon408,Gonkulator,8.5.1,rot95.55,"Gonkulator:8.5.1--Cmp Program-5",A1,Other,"in progress",in_review,38EHU,2007-10-19,approved,inspection_step," "
387,Gon408,Gonkulator,8.5.1,rot95.56,"Gonkulator:8.5.1--Cmp Program-6",A1,Internal,"in progress",released,61CKF,2029-11-22,submitted,approval_step,"Open Source. No commercial support"
388,Gon408,Gonkulator,8.5.1,rot95.57,"Gonkulator:8.5.1--Cmp Program-7",A1,Other,"in progress",released,12RQE,2020-3-21,submitted,review_step,"Open Source. No commercial support"
389,Gon408,Gonkulator,8.5.1,rot95.58,"Gonkulator:8.5.1--Cmp Program-8",A1,Other,"in progress",submitted,78FMJ,2017-3-26,approved,review_step,"Open Source. No commercial support"
390,Gon408,Gonkulator,8.5.1,rot95.59,"Gonkulator:8.5.1--Cmp Program-9",A1,"Open Source","in progress",released,33DIO,2016-6-2,submitted,review_step," "
391,Gon408,Gonkulator,8.5.1,rot95.510,"Gonkulator:8.5.1--Cmp Program-10",A1,Commercial,"in progress",submitted,86AOY,2007-11-29,submitted,review_step," "
392,Gon408,Gonkulator,8.5.1,rot95.511,"Gonkulator:8.5.1--Cmp Program-11",A1,Commercial,"in progress",pending,17FDY,2001-4-15,submitted,inspection_step," "
393,Gon408,Gonkulator,8.5.1,rot95.512,"Gonkulator:8.5.1--Cmp Program-12",A1,Other,"in progress",approved,31XOD,2002-11-28,submitted,inspection_step," "
394,Gon408,Gonkulator,8.5.1,rot95.513,"Gonkulator:8.5.1--Cmp Program-13",A1,Commercial,"in progress",approved,74RXX,2006-10-3,submitted,review_step,"Open Source. No commercial support"
395,Gon408,Gonkulator,8.5.1,rot95.514,"Gonkulator:8.5.1--Cmp Program-14",A1,Other,"in progress",released,20AQI,2026-11-20,pending,inspection_step,"Public Domain. No Support"
396,Gon408,Gonkulator,8.5.1,rot95.515,"Gonkulator:8.5.1--Cmp Program-15",A1,Commercial,"in progress",released,25EII,2020-6-17,approved,inspection_step," "
397,Gon408,Gonkulator,8.5.1,rot95.516,"Gonkulator:8.5.1--Cmp Program-16",A1,Internal,"in progress",in_review,97CMK,2002-6-1,submitted,review_step," "
398,Gon408,Gonkulator,8.5.1,rot95.517,"Gonkulator:8.5.1--Cmp Program-17",A1,Other,"in progress",pending,83OEQ,2003-3-6,submitted,approval_step," "
399,Gon408,Gonkulator,8.5.1,rot95.518,"Gonkulator:8.5.1--Cmp Program-18",A1,Commercial,"in progress",pending,66CUY,2030-2-9,pending,inspection_step," "
400,Gon408,Gonkulator,8.5.1,rot95.519,"Gonkulator:8.5.1--Cmp Program-19",A1,Internal,"in progress",pending,51GYT,2030-6-12,approved,inspection_step," "
401,Gon597,Gonkulator,8.5.2,rot95.50,"Gonkulator:8.5.2--Cmp Program-0",A2,Other,"in progress",submitted,22FUD,2028-9-12,approved,review_step," "
402,Gon597,Gonkulator,8.5.2,rot95.51,"Gonkulator:8.5.2--Cmp Program-1",A2,Other,"in progress",pending,22QZZ,2008-12-28,approved,approval_step," "
403,Gon597,Gonkulator,8.5.2,rot95.52,"Gonkulator:8.5.2--Cmp Program-2",A2,Internal,"in progress",in_review,19ECZ,2022-5-25,submitted,inspection_step," "
404,Gon597,Gonkulator,8.5.2,rot95.53,"Gonkulator:8.5.2--Cmp Program-3",A2,Commercial,"in progress",in_review,14WWV,2028-3-19,approved,review_step,"Public Domain. No Support"
405,Gon597,Gonkulator,8.5.2,rot95.54,"Gonkulator:8.5.2--Cmp Program-4",A2,Internal,"in progress",approved,57LJU,2003-4-12,pending,approval_step,"Public Domain. No Support"
406,Gon597,Gonkulator,8.5.2,rot95.55,"Gonkulator:8.5.2--Cmp Program-5",A2,Commercial,"in progress",in_review,24ZAL,2027-8-28,submitted,approval_step,"Open Source. No commercial support"
407,Gon597,Gonkulator,8.5.2,rot95.56,"Gonkulator:8.5.2--Cmp Program-6",A2,Internal,"in progress",in_review,68AFR,2000-5-6,approved,approval_step,"Open Source. No commercial support"
408,Gon597,Gonkulator,8.5.2,rot95.57,"Gonkulator:8.5.2--Cmp Program-7",A2,Internal,"in progress",released,58QVR,2006-12-18,submitted,review_step," "
409,Gon597,Gonkulator,8.5.2,rot95.58,"Gonkulator:8.5.2--Cmp Program-8",A2,Commercial,"in progress",released,69BMS,2004-5-19,submitted,approval_step,"Open Source. No commercial support"
410,Gon597,Gonkulator,8.5.2,rot95.59,"Gonkulator:8.5.2--Cmp Program-9",A2,Commercial,"in progress",released,25HLK,2020-12-15,pending,approval_step," "
411,Gon597,Gonkulator,8.5.2,rot95.510,"Gonkulator:8.5.2--Cmp Program-10",A2,Other,"in progress",approved,75OXQ,2026-6-20,approved,inspection_step," "
412,Gon597,Gonkulator,8.5.2,rot95.511,"Gonkulator:8.5.2--Cmp Program-11",A2,"Open Source","in progress",submitted,12HZW,2025-12-19,approved,approval_step," "
413,Gon597,Gonkulator,8.5.2,rot95.512,"Gonkulator:8.5.2--Cmp Program-12",A2,"Open Source","in progress",submitted,32LHH,2008-6-13,pending,approval_step," "
414,Gon597,Gonkulator,8.5.2,rot95.513,"Gonkulator:8.5.2--Cmp Program-13",A2,"Open Source","in progress",released,42MEG,2002-7-4,pending,review_step," "
415,Gon597,Gonkulator,8.5.2,rot95.514,"Gonkulator:8.5.2--Cmp Program-14",A2,Commercial,"in progress",submitted,91SVA,2012-4-29,approved,inspection_step," "
416,Gon597,Gonkulator,8.5.2,rot95.515,"Gonkulator:8.5.2--Cmp Program-15",A2,Commercial,"in progress",pending,81NGQ,2000-8-24,approved,inspection_step," "
417,Gon597,Gonkulator,8.5.2,rot95.516,"Gonkulator:8.5.2--Cmp Program-16",A2,Commercial,"in progress",released,99BDX,2003-7-16,pending,review_step," "
418,Gon597,Gonkulator,8.5.2,rot95.517,"Gonkulator:8.5.2--Cmp Program-17",A2,Other,"in progress",in_review,51WPH,2000-11-17,submitted,review_step,"Open Source. No commercial support"
419,Gon597,Gonkulator,8.5.2,rot95.518,"Gonkulator:8.5.2--Cmp Program-18",A2,Other,"in progress",submitted,95KWO,2000-6-6,approved,inspection_step," "
420,Gon597,Gonkulator,8.5.2,rot95.519,"Gonkulator:8.5.2--Cmp Program-19",A2,Commercial,"in progress",in_review,48HGQ,2000-4-24,pending,approval_step," "
421,Gon908,Gonkulator,8.5.3,rot95.50,"Gonkulator:8.5.3--Cmp Program-0",A3,Commercial,"in progress",in_review,56VHZ,2000-3-23,pending,inspection_step," "
422,Gon908,Gonkulator,8.5.3,rot95.51,"Gonkulator:8.5.3--Cmp Program-1",A3,Internal,"in progress",approved,35PVV,2029-10-5,pending,review_step,"Open Source. No commercial support"
423,Gon908,Gonkulator,8.5.3,rot95.52,"Gonkulator:8.5.3--Cmp Program-2",A3,"Open Source","in progress",submitted,69OHI,2007-12-15,submitted,approval_step,"Public Domain. No Support"
424,Gon908,Gonkulator,8.5.3,rot95.53,"Gonkulator:8.5.3--Cmp Program-3",A3,"Open Source","in progress",pending,81BER,2028-5-16,approved,review_step," "
425,Gon908,Gonkulator,8.5.3,rot95.54,"Gonkulator:8.5.3--Cmp Program-4",A3,"Open Source","in progress",released,65KBX,2014-5-21,approved,approval_step,"Public Domain. No Support"
426,Gon908,Gonkulator,8.5.3,rot95.55,"Gonkulator:8.5.3--Cmp Program-5",A3,Internal,"in progress",submitted,56KSG,2022-5-30,approved,review_step," "
427,Gon908,Gonkulator,8.5.3,rot95.56,"Gonkulator:8.5.3--Cmp Program-6",A3,Internal,"in progress",pending,67MGS,2008-11-29,approved,review_step,"Public Domain. No Support"
428,Gon908,Gonkulator,8.5.3,rot95.57,"Gonkulator:8.5.3--Cmp Program-7",A3,Other,"in progress",in_review,27SGN,2015-6-22,submitted,approval_step,"Open Source. No commercial support"
429,Gon908,Gonkulator,8.5.3,rot95.58,"Gonkulator:8.5.3--Cmp Program-8",A3,Commercial,"in progress",pending,43WYC,2001-4-30,pending,approval_step," "
430,Gon908,Gonkulator,8.5.3,rot95.59,"Gonkulator:8.5.3--Cmp Program-9",A3,Internal,"in progress",released,50MFS,2027-4-26,pending,review_step," "
431,Gon908,Gonkulator,8.5.3,rot95.510,"Gonkulator:8.5.3--Cmp Program-10",A3,Commercial,"in progress",released,84QWY,2025-4-10,pending,review_step," "
432,Gon908,Gonkulator,8.5.3,rot95.511,"Gonkulator:8.5.3--Cmp Program-11",A3,Other,"in progress",approved,97CYV,2027-7-1,submitted,inspection_step," "
433,Gon908,Gonkulator,8.5.3,rot95.512,"Gonkulator:8.5.3--Cmp Program-12",A3,Internal,"in progress",in_review,78JMQ,2000-11-2,pending,review_step," "
434,Gon908,Gonkulator,8.5.3,rot95.513,"Gonkulator:8.5.3--Cmp Program-13",A3,Commercial,"in progress",pending,16UGH,2006-11-27,submitted,inspection_step," "
435,Gon908,Gonkulator,8.5.3,rot95.514,"Gonkulator:8.5.3--Cmp Program-14",A3,"Open Source","in progress",pending,73FDE,2012-11-6,submitted,approval_step," "
436,Gon908,Gonkulator,8.5.3,rot95.515,"Gonkulator:8.5.3--Cmp Program-15",A3,Other,"in progress",pending,77CLY,2017-3-25,approved,approval_step," "
437,Gon908,Gonkulator,8.5.3,rot95.516,"Gonkulator:8.5.3--Cmp Program-16",A3,Internal,"in progress",in_review,79PDR,2005-4-18,pending,approval_step,"Open Source. No commercial support"
438,Gon908,Gonkulator,8.5.3,rot95.517,"Gonkulator:8.5.3--Cmp Program-17",A3,Internal,"in progress",pending,53BCE,2026-8-21,pending,review_step,"Public Domain. No Support"
439,Gon908,Gonkulator,8.5.3,rot95.518,"Gonkulator:8.5.3--Cmp Program-18",A3,"Open Source","in progress",submitted,49RHS,2001-3-15,pending,review_step," "
440,Gon908,Gonkulator,8.5.3,rot95.519,"Gonkulator:8.5.3--Cmp Program-19",A3,Commercial,"in progress",pending,97STM,2026-8-16,approved,review_step," "
441,Gon674,Gonkulator,8.5.4,rot95.50,"Gonkulator:8.5.4--Cmp Program-0",A4,Commercial,"in progress",in_review,87QPO,2005-3-28,approved,review_step," "
442,Gon674,Gonkulator,8.5.4,rot95.51,"Gonkulator:8.5.4--Cmp Program-1",A4,Internal,"in progress",approved,37BRT,2001-7-22,approved,approval_step," "
443,Gon674,Gonkulator,8.5.4,rot95.52,"Gonkulator:8.5.4--Cmp Program-2",A4,"Open Source","in progress",approved,51XGB,2001-3-4,approved,approval_step," "
444,Gon674,Gonkulator,8.5.4,rot95.53,"Gonkulator:8.5.4--Cmp Program-3",A4,Commercial,"in progress",approved,40ZWI,2022-2-2,pending,review_step," "
445,Gon674,Gonkulator,8.5.4,rot95.54,"Gonkulator:8.5.4--Cmp Program-4",A4,Other,"in progress",released,19BQC,2015-7-20,submitted,approval_step," "
446,Gon674,Gonkulator,8.5.4,rot95.55,"Gonkulator:8.5.4--Cmp Program-5",A4,Internal,"in progress",released,72GZU,2003-6-19,submitted,inspection_step," "
447,Gon674,Gonkulator,8.5.4,rot95.56,"Gonkulator:8.5.4--Cmp Program-6",A4,"Open Source","in progress",submitted,11OCY,2002-6-9,approved,approval_step," "
448,Gon674,Gonkulator,8.5.4,rot95.57,"Gonkulator:8.5.4--Cmp Program-7",A4,Other,"in progress",approved,20MJA,2007-12-28,approved,approval_step,"Open Source. No commercial support"
449,Gon674,Gonkulator,8.5.4,rot95.58,"Gonkulator:8.5.4--Cmp Program-8",A4,"Open Source","in progress",pending,73THM,2002-9-26,pending,approval_step,"Public Domain. No Support"
450,Gon674,Gonkulator,8.5.4,rot95.59,"Gonkulator:8.5.4--Cmp Program-9",A4,Commercial,"in progress",released,44YVG,2011-10-19,pending,approval_step," "
451,Gon674,Gonkulator,8.5.4,rot95.510,"Gonkulator:8.5.4--Cmp Program-10",A4,Commercial,"in progress",submitted,72HRU,2023-4-4,pending,inspection_step," "
452,Gon674,Gonkulator,8.5.4,rot95.511,"Gonkulator:8.5.4--Cmp Program-11",A4,Other,"in progress",released,37PCZ,2019-1-22,pending,review_step," "
453,Gon674,Gonkulator,8.5.4,rot95.512,"Gonkulator:8.5.4--Cmp Program-12",A4,Commercial,"in progress",pending,25ZVR,2026-6-3,pending,inspection_step," "
454,Gon674,Gonkulator,8.5.4,rot95.513,"Gonkulator:8.5.4--Cmp Program-13",A4,"Open Source","in progress",released,72FLP,2017-2-27,approved,review_step,"Public Domain. No Support"
